pid,found,majorcat,school,college_area,sex,age,graduy,gradum,industry,occupation,firm_size2,firm_size,firm_type,job_status,worktime1,worktime2,worktime3,income,health_insur,employ_insur,labor_union,labor_union2,gpa,leave_of_absence,graduate_college,arba,language_train,job_train,certification,birth_area,living_area,faedu,maedu,pre_parent_income,parent_income,military,weight,year,col_code,experience,colcode_2,elite_college,edu,general_highschool,transfer,career_ready,college_satisfaction,stem_major,lnincome,worktime,hourly_income,ln_hourly_income,lnworktime
59950,3,1,2,1,2,25,2014,2,85,3,7,7,1,2,16,5,0,105.59472,1,1,3,,3.7,1,1,1,1,2,1,8,1,6,6,3,3,0,47.2693739892174,14,53091000,18,530910,1,2,1,0,4,3.2857144,0,4.6596084,21,11693.768,9.3668118,3.0445225
59971,3,1,2,8,2,24.58333333333333,2014,2,58,1,8,3,2,1,40,5,0,263.98679,1,1,2,,4,2,,1,1,2,2,5,8,6,6,6,6,0,52.7979353848019,14,53003000,6,530030,1,2,1,0,5,3.7142856,0,5.5758991,45,13642.728,9.5209618,3.8066626
59989,3,1,2,8,1,25.91666666666667,2014,2,47,7,7,4,1,1,45,5,0,184.79076,1,1,2,,3.9,1,,1,2,1,1,1,1,6,4,0,0,1,42.6080779513307,14,53079000,7,530790,0,1,1,0,2,3.8571429,0,5.219224,50,8594.9189,9.0589266,3.9120231
59997,3,1,2,8,2,28.08333333333333,2013,8,30,1,5,4,2,1,40,10,0,316.78415,1,1,2,,3,1,,1,2,2,2,8,8,6,6,7,5,0,48.7285848982243,14,53113000,30,531131,0,1,1,0,1,3,0,5.7582207,50,14734.146,9.5979233,3.9120231
60022,1,1,2,4,2,26.58333333333333,2013,8,84,1,9,3,5,1,40,5,2,200.62996,1,1,1,1,4.3,1,,2,2,2,2,4,11,6,6,4,0,0,57.4136050070017,14,61200000,26,612000,0,1,1,0,2,3.1428571,0,5.3014622,47,9927.2617,9.2030401,3.8501475
60027,3,1,2,10,2,24.16666666666667,2014,2,85,3,,3,1,2,45,5,1,232.30838,1,1,1,2,3.8,2,,1,1,2,1,15,15,4,4,7,7,0,58.4536418708621,14,53006000,14,530061,0,1,1,0,2,3.8571429,0,5.4480658,51,10593.178,9.2679653,3.9318256
60063,3,1,2,2,2,24.83333333333333,2013,8,85,3,2,2,1,1,40,3,1,168.95155,2,2,2,,3.5,2,,2,2,2,2,13,2,5,4,4,4,0,52.6661417619587,14,53053000,23,530530,0,1,1,0,0,3.7142856,0,5.129612,44,8929.7861,9.0971479,3.7841897
60067,1,1,2,3,2,25.75,2013,8,85,3,1,1,8,5,2,0,0,52.797359,2,2,2,,4.2,1,1,1,1,2,2,2,1,6,6,5,5,0,56.3152237292098,14,51003000,60,510030,1,2,1,0,0,2.2857144,0,3.9664612,2,61392.277,11.02504,.69314718
60068,1,1,2,3,2,24.66666666666667,2014,2,85,1,6,6,6,1,40,5,0,280.88196,1,1,2,,4,2,,2,2,2,1,3,3,4,4,5,5,0,56.3152237292098,14,51003000,19,510030,1,2,1,0,3,3.2857144,0,5.6379347,45,14515.863,9.5829973,3.8066626
60109,3,1,2,1,2,26.25,2014,2,63,1,6,6,1,1,40,20,4,126.71366,1,1,2,,3.6,1,,1,1,1,2,8,8,4,4,6,6,0,25.1810585563468,14,53040000,8,530400,0,1,1,0,0,3.2857144,0,4.8419299,64,4604.4209,8.4347725,4.1588831
60116,3,1,2,1,2,27.5,2013,8,20,1,9,6,2,1,40,10,1,307.28064,1,1,2,,3.8,1,,2,1,2,2,1,1,4,4,4,4,0,26.4281363590686,14,53067000,27,530670,1,2,1,0,3,2.8571429,0,5.7277613,51,14011.885,9.5476608,3.9318256
60120,3,1,2,1,2,24.33333333333333,2014,2,51,6,9,9,1,1,23,0,0,316.78415,1,1,1,3,3.9,2,,1,2,2,2,13,1,7,4,5,5,0,26.7081371918926,14,53075000,5.5,530750,1,2,1,0,3,3.4285715,0,5.7582207,23,32030.754,10.374452,3.1354942
60126,3,1,2,1,2,27.16666666666667,2013,8,56,6,8,2,1,1,30,0,0,84.475777,1,1,1,2,2.8,2,,1,2,2,2,1,1,6,6,6,5,0,22.9112714705298,14,53113000,20,531130,1,2,1,0,2,3.4285715,0,4.4364648,30,6548.5098,8.786993,3.4011974
60147,1,1,2,10,2,24,2014,2,47,1,6,6,1,1,48,0,0,147.83261,1,1,3,,4,2,,1,2,2,2,14,14,4,4,4,4,0,30.4564885073738,14,51021000,17,510210,1,2,1,0,0,3.1428571,0,4.9960804,48,7162.4326,8.876605,3.871201
60149,1,1,2,11,2,26.91666666666667,2013,8,87,3,3,3,1,1,40,0,0,126.71366,1,1,2,,3.5,1,,2,2,2,1,11,11,6,4,5,6,0,32.3188788302913,14,51005000,3.5,510050,1,2,1,0,1,3.2857144,0,4.8419299,40,7367.0732,8.9047756,3.6888795
60151,1,1,2,2,2,26.16666666666667,2014,2,59,7,6,6,1,3,35,5,2,84.475777,2,2,2,,3,1,,2,2,2,2,2,2,6,6,5,5,0,29.409919093147,14,51011000,25,510110,1,2,1,0,3,3,0,4.4364648,42,4677.5068,8.4505205,3.7376697
60156,1,1,2,3,1,27.08333333333333,2014,2,72,1,9,9,3,1,40,3,0,316.78415,1,1,3,,3.9,1,,2,2,2,2,3,10,4,4,5,5,1,24.3182291719099,14,51003000,23,510030,1,2,1,0,4,4.1428571,0,5.7582207,43,17132.729,9.7487459,3.7612002
60163,1,1,2,6,1,24,2014,2,84,3,9,9,5,1,45,25,4,237.58812,1,1,2,,3.75,2,,1,2,2,1,6,9,4,4,2,2,1,21.0311391954028,14,51016000,18,510160,1,2,1,0,1,4.1428571,0,5.4705386,74,7466.6284,8.9181986,4.3040652
60170,3,1,2,1,2,26.08333333333333,2014,2,28,1,9,6,1,1,40,5,0,307.28064,1,1,2,,3.8,1,,1,1,2,2,8,8,6,6,4,4,0,15.3649492599158,14,53016000,37.333332,530160,1,2,1,0,4,3.1428571,0,5.7277613,45,15880.137,9.6728239,3.8066626
60209,1,1,2,1,2,25.25,2014,2,85,1,9,9,5,1,40,0,0,179.51102,1,1,2,,3.8,1,,1,1,2,2,1,8,7,4,6,6,0,17.3111863767935,14,51012000,5,510120,1,2,1,0,5,2.7142856,0,5.1902366,40,10436.688,9.2530823,3.6888795
60217,3,1,2,1,2,27.41666666666667,2014,2,64,1,9,3,1,1,40,4,2,232.30838,1,1,2,,4.3,1,,1,2,2,1,8,3,6,6,5,5,0,17.3131413825893,14,53040000,18,530400,0,1,1,0,0,3.8571429,0,5.4480658,46,11744.609,9.37115,3.8286414
60228,3,1,2,8,2,26.41666666666667,2014,2,60,5,5,5,1,1,40,10,5,211.18944,3,1,2,,3.8,1,,1,1,2,2,15,8,4,4,4,4,0,18.3956623624185,14,53113000,21,531131,0,1,1,0,0,2.5714285,0,5.3527555,55,8929.7861,9.0971479,4.0073333
60229,3,1,2,8,2,28.66666666666667,2013,8,46,1,5,5,1,1,40,0,0,190.0705,1,1,3,,3.5,1,,2,1,2,2,1,1,6,4,5,5,0,18.3956623624185,14,53113000,9,531131,0,1,1,1,1,4,0,5.247395,40,11050.61,9.3102407,3.6888795
60249,3,1,2,6,2,23.58333333333333,2014,2,84,1,2,2,5,2,40,0,0,116.15419,1,1,3,,3.7,2,,1,2,2,1,6,6,7,7,6,6,0,19.7105698591612,14,53097000,19,530970,0,1,1,0,2,3.4285715,0,4.7549186,40,6753.1504,8.8177643,3.6888795
60255,3,1,2,1,2,24.66666666666667,2014,2,85,3,9,9,6,2,35,0,0,84.475777,2,2,2,,4.3,1,1,1,2,2,2,1,1,2,4,3,4,0,24.6765394626466,14,53018000,18,530180,1,2,1,0,4,2.4285715,0,4.4364648,35,5613.0083,8.6328421,3.5553482
60268,3,1,2,1,2,26.5,2014,2,47,7,9,9,1,3,18,0,0,42.237888,2,2,3,,3.1,1,,2,1,1,2,13,8,4,4,2,1,0,24.9673090745773,14,53075000,1,530750,1,2,1,1,4,3,0,3.7433176,18,5457.0913,8.6046715,2.8903718
60278,3,1,2,1,2,26.41666666666667,2014,2,75,1,6,6,1,1,40,8,4,211.18944,1,1,2,,3.4,2,,1,2,2,1,1,1,4,4,7,7,0,25.6678752444145,14,53130000,18,531300,1,2,1,1,2,3.4285715,0,5.3527555,52,9444.9658,9.1532373,3.9512436
60289,1,1,2,4,2,27,2013,8,60,1,3,3,1,1,45,0,0,232.30838,1,1,2,,4.1,1,,1,1,2,2,1,1,3,3,3,3,0,28.6709158448674,14,51020000,12,510200,1,2,1,0,3,3.7142856,0,5.4480658,45,12005.601,9.3931284,3.8066626
60296,1,1,2,11,2,24.75,2014,2,30,1,5,4,1,1,40,0,0,175.28723,1,1,2,,3.3,1,,1,2,2,1,11,11,4,4,2,4,0,30.2123443092335,14,51005000,7,510050,1,2,1,0,0,4,0,5.1664262,40,10191.118,9.2292719,3.6888795
60305,1,1,2,3,2,26,2014,2,65,1,9,6,3,2,45,0,0,137.27313,1,1,2,,3.8,1,,1,1,2,1,2,3,4,4,4,4,0,28.9057132898554,14,51003000,5,510030,1,2,1,0,4,4,0,4.9219728,45,7094.2188,8.8670359,3.8066626
60319,3,1,2,1,2,24.91666666666667,2014,2,47,1,4,4,1,1,40,10,2,263.98679,1,1,2,,3.8,1,,1,2,2,2,5,1,6,6,5,5,0,17.6289340917823,14,53113000,4,531130,1,2,1,0,5,4,0,5.5758991,52,11806.207,9.3763809,3.9512436
60320,3,1,2,1,1,27.08333333333333,2014,2,13,7,9,9,1,1,40,10,0,325.23172,1,1,2,,3.7,1,,2,2,2,2,1,1,6,6,6,6,1,15.778090059041,14,53113000,20,531130,1,2,1,0,2,3.1428571,0,5.7845378,50,15127.057,9.6242399,3.9120231
60353,3,1,2,12,2,24.91666666666667,2013,8,25,1,3,3,1,2,40,8,1,168.95155,1,1,2,,3.8,1,,1,2,2,1,11,11,6,5,5,5,0,22.6127053654019,14,53088000,10,530880,0,1,1,0,3,3.1428571,0,5.129612,49,8018.5835,8.9895172,3.8918202
60357,3,1,2,1,2,26.41666666666667,2014,2,52,1,4,4,2,1,40,0,0,179.51102,1,1,2,,3.4,1,,1,2,2,2,1,1,6,4,5,5,0,17.6418315064618,14,53058000,15,530580,0,1,1,0,4,2.1428571,0,5.1902366,40,10436.688,9.2530823,3.6888795
60406,3,1,2,1,2,24.41666666666667,2013,8,90,5,5,3,4,2,40,0,0,147.83261,1,1,2,,3.7,1,,1,2,2,1,1,1,6,6,5,5,0,16.6521846044385,14,53061000,6.5,530610,0,1,1,0,1,3,0,4.9960804,40,8594.9189,9.0589266,3.6888795
60412,3,1,2,1,2,25.33333333333333,2014,2,84,1,9,8,5,1,40,3,0,343.18283,1,1,1,2,4.1,1,,1,2,2,2,1,1,4,4,2,2,0,15.8886285492477,14,53080000,18,530800,1,2,1,0,3,3,0,5.8382635,43,18560.455,9.8287888,3.7612002
60413,3,1,2,1,2,26.25,2013,8,84,1,9,9,5,1,40,0,0,105.59472,1,1,1,2,3.9,1,,1,2,2,1,8,6,6,4,6,6,0,15.3687123132261,14,53091000,13,530910,1,2,1,1,5,3.2857144,0,4.6596084,40,6139.228,8.7224541,3.6888795
60426,1,1,2,4,2,24.41666666666667,2014,2,70,5,7,4,7,2,40,0,0,281.9379,1,1,2,,4,2,,1,2,2,2,15,4,4,4,4,4,0,18.1610652787835,14,51020000,20,510200,1,2,1,0,0,2.2857144,0,5.6416869,40,16391.738,9.7045326,3.6888795
60430,3,1,2,10,1,27.91666666666667,2014,2,85,5,5,5,6,1,40,30,0,158.39207,1,1,1,2,3.5,1,,1,2,2,1,8,10,3,4,8,8,1,13.159298565026,14,53102000,5,531020,0,1,1,0,2,4,0,5.0650735,70,5262.1953,8.5683031,4.2484951
60434,1,1,2,2,2,25.83333333333333,2013,8,90,5,9,2,5,1,40,1,0,263.98679,3,2,1,1,3.7,1,,1,1,2,1,2,2,4,4,3,3,0,17.4149295670707,14,51011000,21,510110,1,2,1,0,5,3.1428571,0,5.5758991,41,14973.726,9.6140528,3.713572
60450,1,1,2,6,2,24.33333333333333,2014,2,47,7,1,1,1,2,40,0,0,84.475777,2,2,2,,3.7,2,,2,2,2,1,6,6,6,5,4,4,0,17.5897243801564,14,51016000,6,510160,1,2,1,0,1,3.2857144,0,4.4364648,40,4911.3823,8.4993105,3.6888795
60470,3,1,2,5,1,27.08333333333333,2014,2,60,1,8,4,1,2,40,10,2,190.0705,1,1,1,3,3.5,1,1,2,2,1,1,1,1,6,4,8,0,1,16.0084027655216,14,53094000,13,530940,1,2,1,0,1,2.8571429,0,5.247395,52,8500.4697,9.0478764,3.9512436
60472,3,1,2,8,2,24.66666666666667,2014,2,59,5,3,3,1,1,40,10,2,175.28723,1,1,2,,3.8,1,,1,2,2,1,1,8,4,4,4,4,0,18.0618018928213,14,53003000,26,530030,1,2,1,0,4,3.2857144,0,5.1664262,52,7839.3218,8.9669075,3.9512436
60489,3,1,2,11,1,26.58333333333333,2014,2,64,6,9,3,1,2,40,0,0,158.39207,2,2,3,,3.8,1,,1,1,2,1,9,8,6,4,5,5,1,14.066583318605,14,53119000,1,531190,0,1,1,0,2,3,0,5.0650735,40,9208.8418,9.1279192,3.6888795
60496,1,1,2,11,2,24.58333333333333,2014,2,26,2,4,4,1,1,40,10,2,147.83261,1,1,2,,3.5,1,,1,2,1,2,1,8,6,4,2,2,0,19.220995988644,14,8102000,14,81020,0,1,1,0,0,3.8571429,0,4.9960804,52,6611.4766,8.7965622,3.9512436
60499,3,1,2,17,1,28.16666666666667,2014,2,94,1,3,3,4,2,40,0,0,126.71366,1,1,2,,3.8,1,,2,2,2,2,6,1,7,6,6,5,1,13.9229287037983,14,53018000,4.6666665,530181,0,1,1,0,0,3.8571429,0,4.8419299,40,7367.0732,8.9047756,3.6888795
60501,3,1,2,2,1,27.66666666666667,2014,2,59,7,6,3,1,2,40,0,0,158.39207,3,1,2,,4,1,,2,2,2,2,15,15,4,4,4,4,1,14.781860936529,14,53045000,10,530450,0,1,1,0,0,3.4285715,0,5.0650735,40,9208.8418,9.1279192,3.6888795
60504,3,1,2,2,2,23.83333333333333,2014,2,70,5,3,3,4,1,40,20,3,184.79076,1,1,2,,4,2,1,1,2,2,2,2,2,4,4,6,6,0,18.7954495202633,14,53045000,17,530450,0,1,1,0,4,3.4285715,0,5.219224,63,6821.3643,8.8278151,4.1431346
60505,3,1,2,3,1,27.91666666666667,2013,8,31,9,9,9,1,1,40,8,4,263.98679,1,1,1,3,2.9,1,,2,1,2,2,7,7,6,6,7,4,1,15.4417008074496,14,53017000,5.5,530170,0,1,1,0,4,3.2857144,0,5.5758991,52,11806.207,9.3763809,3.9512436
60509,3,1,2,14,1,27.83333333333333,2013,8,47,4,1,1,1,1,45,0,0,126.71366,2,2,2,,3,1,,2,2,2,2,7,7,6,3,5,5,1,16.2502015961799,14,53015000,25,530150,1,2,1,0,0,3.7142856,0,4.8419299,45,6548.5098,8.786993,3.8066626
60529,1,1,2,1,1,29,2013,8,64,1,9,3,1,1,40,20,0,439.27402,1,1,1,1,3.2,1,,1,2,2,2,1,8,7,6,7,1,1,9.58173679410632,14,51012000,25,510120,1,2,1,0,3,4,0,6.0851235,60,17026.125,9.7425041,4.0943446
60539,3,1,2,1,2,25.58333333333333,2014,2,86,1,6,6,3,1,40,5,2,190.0705,1,1,2,,3.7,1,1,1,2,2,1,8,1,4,6,6,6,0,10.7069285306511,14,53040000,12,530400,0,1,1,0,3,4.2857141,0,5.247395,47,9404.7744,9.1489725,3.8501475
60543,3,1,2,1,2,24.91666666666667,2014,2,86,4,6,6,5,2,40,10,0,219.63701,2,2,2,,3.8,1,,2,2,2,1,9,3,6,6,4,5,0,10.7367642722986,14,53054000,19,530540,0,1,1,0,0,2.4285715,0,5.3919764,50,10215.675,9.231679,3.9120231
60544,3,1,2,1,1,27.75,2013,8,47,1,9,7,1,1,40,13,2,351.6304,1,1,2,,3.4,1,,1,2,2,2,12,1,2,6,5,3,1,10.421956617895,14,53057000,24,530570,1,2,1,0,3,4,0,5.8625808,55,14868.093,9.6069727,4.0073333
60549,3,1,2,1,2,26.83333333333333,2013,8,85,3,6,1,6,2,40,0,0,184.79076,1,1,2,,4,1,,2,2,2,2,1,1,7,6,5,5,0,10.6770214076513,14,53068000,4,530680,1,2,1,0,0,3.1428571,0,5.219224,40,10743.648,9.2820702,3.6888795
60554,3,1,2,1,1,24.25,2014,2,84,3,9,9,5,1,40,0,0,232.30838,1,1,2,,3.2,2,,2,2,2,1,1,5,6,4,2,2,1,10.211224318259,14,53080000,18,530800,1,2,1,0,1,2.4285715,0,5.4480658,40,13506.301,9.5109119,3.6888795
60565,3,1,2,8,2,26.5,2013,8,64,1,9,4,1,1,60,0,0,369.58151,1,1,3,,3.83,1,,1,2,1,2,8,16,7,6,5,5,0,12.3264380888336,14,53003000,18,530030,1,2,1,0,1,3.1428571,0,5.9123712,60,14324.865,9.5697517,4.0943446
60571,3,1,2,8,1,24.83333333333333,2013,8,84,3,9,9,5,2,42,0,0,179.51102,1,1,2,,3.5,2,,1,2,2,2,15,4,4,4,4,4,1,10.7944176591302,14,53078000,24,530780,1,2,1,0,0,4,0,5.1902366,42,9939.7021,9.2042923,3.7376697
60572,3,1,2,8,2,26.91666666666667,2013,8,66,1,6,6,1,1,45,0,0,263.98679,1,1,3,,4,1,,1,2,2,2,1,10,6,5,6,6,0,13.379248729384,14,53078000,28,530780,1,2,1,0,0,2.5714285,0,5.5758991,45,13642.728,9.5209618,3.8066626
60574,1,1,2,9,2,23.91666666666667,2014,2,84,3,9,9,5,1,48,0,0,263.98679,1,1,1,3,3.5,2,,1,2,2,1,10,12,6,4,5,5,0,13.2349894412125,14,51002000,4,510020,1,2,1,0,1,1.2857143,0,5.5758991,48,12790.058,9.4564238,3.871201
60578,1,1,2,4,2,25.5,2014,2,96,6,3,3,1,2,48,8,8,175.28723,2,2,2,,3.7,1,,1,2,2,1,8,6,4,4,2,2,0,13.0408034016491,14,51020000,20,510200,1,2,1,0,0,2.8571429,0,5.1664262,64,6369.4487,8.7592678,4.1588831
60579,1,1,2,4,2,24.5,2014,2,58,1,5,5,1,1,40,20,0,254.48328,1,1,2,,3.5,2,,1,2,2,1,8,8,4,4,6,6,0,13.0408034016491,14,51020000,8.5,510200,1,2,1,0,0,3.4285715,0,5.5392351,60,9863.6934,9.1966162,4.0943446
60581,1,1,2,10,1,27.75,2013,8,96,6,2,2,1,1,60,0,0,211.18944,2,2,2,,3,1,,1,2,2,1,9,8,2,2,2,2,1,9.028434516057789,14,51021000,24,510210,1,2,1,0,0,2.8571429,0,5.3527555,60,8185.6372,9.0101366,4.0943446
60594,3,1,2,3,2,26.16666666666667,2013,8,47,1,3,3,1,1,54,0,0,158.39207,1,1,2,,3,1,,2,2,2,2,3,3,4,4,8,8,0,13.3997057755098,14,53017000,18,530170,0,1,1,0,4,4.1428571,0,5.0650735,54,6821.3643,8.8278151,3.9889841
60601,3,1,2,14,2,23.75,2014,2,84,3,5,2,5,2,40,0,0,202.74185,1,1,3,,3.4,2,,1,2,1,1,3,3,4,4,2,2,0,12.4594408548006,14,53033000,19,530330,0,1,1,0,0,3.7142856,0,5.3119335,40,11787.317,9.3747797,3.6888795
60606,1,1,2,15,2,25.75,2013,8,71,1,2,2,1,1,45,3,1,208.02159,1,1,2,,3.8,1,,1,2,1,2,14,1,6,4,4,4,0,12.5669575126763,14,51004000,24,510040,0,1,1,0,2,2.7142856,0,5.3376417,49,9872.8809,9.197547,3.8918202
60607,1,1,2,15,2,25.75,2014,2,85,3,7,7,6,1,45,0,0,184.79076,1,2,1,2,4.3,2,,2,2,2,1,15,15,4,4,5,5,0,12.5669575126763,14,51004000,6,510040,0,1,1,0,2,3.4285715,0,5.219224,45,9549.9102,9.1642866,3.8066626
60612,3,1,2,6,2,24,2014,2,85,3,8,8,6,2,15,0,0,52.797359,2,2,2,,4.3,2,1,1,2,2,1,13,3,4,4,4,4,0,13.6094818061656,14,53024000,12,530240,0,1,1,0,3,4.1428571,0,3.9664612,15,8185.6372,9.0101366,2.7080503
60615,1,1,2,12,2,27.25,2014,2,71,7,7,5,2,1,40,3,0,219.63701,1,2,2,,2.8,1,,2,2,1,2,12,1,4,4,4,4,0,12.8679870204952,14,51017000,38.5,510170,1,2,1,0,4,2.5714285,0,5.3919764,43,11878.691,9.3825016,3.7612002
60620,3,1,2,12,2,23.66666666666667,2014,2,85,1,9,9,6,2,40,0,0,105.59472,1,1,2,,3.2,2,1,2,2,2,1,12,12,4,4,5,5,0,12.9428550969697,14,53096000,19,530960,0,1,1,0,0,2.8571429,0,4.6596084,40,6139.228,8.7224541,3.6888795
60627,2,1,2,1,2,26.58333333333333,2014,2,62,2,9,9,1,1,40,5,0,359.02203,1,1,2,,3.1,1,,1,1,1,1,3,1,6,4,6,5,0,16.6611049173587,14,52001000,19,520010,1,2,1,0,1,3.8571429,0,5.8833838,45,18554.109,9.8284464,3.8066626
60633,3,1,2,1,1,26.83333333333333,2014,2,46,1,6,6,1,1,40,10,0,351.6304,1,1,1,1,4,1,,2,2,2,2,8,8,6,6,7,6,1,14.0685954912265,14,53018000,20,530180,1,2,1,0,1,3.4285715,0,5.8625808,50,16354.902,9.7022829,3.9120231
60675,3,1,2,8,1,26.83333333333333,2014,2,59,5,6,6,1,1,40,0,0,190.0705,1,1,1,2,3.5,1,,1,2,2,2,1,8,4,4,5,5,1,14.4201769886741,14,53072000,16,530720,0,1,1,0,0,3.2857144,0,5.247395,40,11050.61,9.3102407,3.6888795
60678,3,1,2,8,2,26.75,2014,2,26,7,5,5,1,1,40,5,0,246.03569,1,1,2,,3.2,2,,1,2,1,2,1,8,4,4,6,6,0,15.9323480992161,14,53113000,15,531131,0,1,1,0,4,3.1428571,0,5.5054765,45,12715.022,9.4505396,3.8066626
60679,3,1,2,8,1,26.83333333333333,2014,2,85,1,9,9,6,2,40,0,0,84.475777,2,2,3,,4.2,1,1,2,2,2,1,8,8,6,5,5,5,1,15.9007099883682,14,53122000,18,531220,1,2,1,0,2,3.5714285,0,4.4364648,40,4911.3823,8.4993105,3.6888795
60691,1,1,2,10,2,25.58333333333333,2013,8,47,7,6,6,1,1,40,0,0,200.62996,1,1,3,,4,1,,2,1,2,2,1,8,3,2,3,2,0,18.136190924842,14,51021000,15,510210,1,2,1,0,0,3.7142856,0,5.3014622,40,11664.532,9.3643084,3.6888795
60693,1,1,2,11,1,25.5,2014,2,84,1,7,1,5,1,40,0,0,184.79076,1,1,1,2,3.8,1,,1,2,2,2,1,11,4,4,3,3,1,13.4172724169725,14,51005000,16,510050,1,2,1,0,0,3.7142856,0,5.219224,40,10743.648,9.2820702,3.6888795
60709,3,1,2,3,1,26.66666666666667,2014,2,46,7,2,2,1,1,40,0,0,232.30838,1,1,2,,3.8,1,,2,2,2,1,14,14,4,4,3,3,1,14.7586619843368,14,53017000,19,530170,0,1,1,0,0,4.2857141,0,5.4480658,40,13506.301,9.5109119,3.6888795
60710,3,1,2,3,2,25.08333333333333,2014,2,85,3,5,5,6,2,8,0,0,126.71366,1,1,3,,3.5,1,,1,2,2,2,3,3,3,4,2,2,0,18.7659515607893,14,53017000,18,530170,0,1,1,0,1,2.4285715,0,4.8419299,8,36835.367,10.514214,2.0794415
60714,1,1,2,14,2,23.58333333333333,2014,2,56,6,2,2,1,4,25,0,0,120.37798,1,1,1,1,3.3,2,,2,2,2,2,14,14,6,4,5,5,0,18.9119936452955,14,51014000,5,510140,0,1,1,0,0,4,0,4.7906365,25,11197.951,9.3234863,3.2188759
60743,3,1,2,1,1,26.5,2014,2,85,1,9,9,1,2,45,0,0,105.59472,2,2,2,,3.7,1,1,2,2,2,2,4,1,4,6,5,5,1,27.1580013345621,14,53039000,6,530390,0,1,1,0,2,3.7142856,0,4.6596084,45,5457.0913,8.6046715,3.8066626
60753,3,1,2,1,2,25.83333333333333,2014,2,94,3,9,9,4,2,30,0,0,110.87445,1,3,1,3,4.1,2,1,2,2,2,1,1,1,7,7,4,4,0,20.5618079818594,14,53095000,10,530950,0,1,1,0,5,4,0,4.7083983,30,8594.9189,9.0589266,3.4011974
60766,3,1,2,8,1,27.5,2014,2,31,9,6,6,1,1,40,10,2,263.98679,1,1,2,,3.8,1,,1,2,2,2,8,15,4,4,4,4,1,24.9753541973645,14,53038000,15,530380,0,1,1,0,0,3.4285715,0,5.5758991,52,11806.207,9.3763809,3.9512436
60774,3,1,2,8,1,26.08333333333333,2014,2,85,1,9,3,6,2,20,0,0,60.188988,2,2,3,,4.2,1,1,2,2,2,2,12,8,7,6,2,3,1,23.419178015336,14,53065000,15,530650,0,1,1,0,2,3.4285715,0,4.0974894,20,6998.7197,8.8534822,2.9957323
60787,3,1,2,8,1,25.66666666666667,2014,2,62,1,4,4,3,2,45,0,0,126.71366,2,2,2,,3,1,,2,2,2,2,1,10,3,3,3,3,1,27.5593535211197,14,53106000,6,531060,0,1,1,0,2,2,0,4.8419299,45,6548.5098,8.786993,3.8066626
60794,3,1,2,8,1,25.75,2014,2,75,8,6,6,1,2,48,0,0,263.98679,1,1,2,,4.5,1,,1,2,2,1,11,11,2,2,5,2,1,24.7431613750068,14,53126000,4,531260,0,1,1,0,0,3,0,5.5758991,48,12790.058,9.4564238,3.871201
60798,3,1,2,4,2,23.83333333333333,2014,2,47,7,2,2,1,3,30,0,0,63.356831,2,2,2,,3.7,2,1,2,2,2,1,11,4,4,4,4,4,0,32.4312175153404,14,53050000,2,530500,0,1,1,0,0,4,0,4.1487827,30,4911.3823,8.4993105,3.4011974
60799,3,1,2,4,1,26.33333333333333,2014,2,87,3,3,3,3,1,40,0,0,168.95155,1,1,2,,3,1,,1,2,2,1,8,4,4,6,5,5,1,23.4121595367541,14,53051000,20,530510,0,1,0,0,0,4,0,5.129612,40,9822.7646,9.1924582,3.6888795
60800,3,1,2,4,1,26.91666666666667,2013,8,94,3,3,3,4,2,24,0,0,105.59472,2,2,2,,4.3,1,3,2,2,2,2,4,4,6,4,8,8,1,25.0956263960716,14,53105000,25,531050,0,1,1,0,0,4,0,4.6596084,24,10232.047,9.2332802,3.1780539
60808,3,1,2,11,1,27.75,2014,2,58,1,6,6,1,1,40,5,1,242.86784,1,1,2,,3.7,1,,1,2,2,2,15,1,4,6,2,2,1,24.2085726995113,14,53064000,20,530640,0,1,1,0,2,2.8571429,0,5.4925175,46,12278.455,9.4156017,3.8286414
60815,3,1,2,11,2,23.58333333333333,2014,2,85,1,8,8,6,2,40,0,0,158.39207,3,1,3,,3.5,2,,1,2,2,1,5,1,2,2,3,3,0,32.2253413149176,14,53101000,20,531010,0,1,1,0,6,3.5714285,0,5.0650735,40,9208.8418,9.1279192,3.6888795
60857,3,1,2,1,2,23.91666666666667,2014,2,84,1,7,7,1,1,40,15,2,263.98679,1,1,2,,4.1,2,,2,2,2,2,8,2,6,6,7,7,0,28.5683788566528,14,53080000,20,530800,1,2,0,0,5,3.7142856,0,5.5758991,57,10770.574,9.2845736,4.0430512
60861,3,1,2,8,2,25.41666666666667,2013,8,75,9,4,4,1,1,40,0,0,253.42732,1,1,2,,3.2,2,,1,2,2,2,8,8,7,4,8,8,0,33.5536504811767,14,53005000,25,530050,0,1,1,0,3,2.5714285,0,5.5350771,40,14734.146,9.5979233,3.6888795
60863,3,1,2,8,1,26.91666666666667,2013,8,62,2,3,3,1,1,45,10,0,211.18944,2,2,2,,3.6,1,,1,2,2,2,1,1,3,3,3,3,1,25.7164703966965,14,53038000,8,530380,0,1,1,0,0,3.4285715,0,5.3527555,55,8929.7861,9.0971479,4.0073333
